TxHash,Block Height,User Address,MARS Claimed,MARS Claimable
5871E14FBC326247A90872E35FA6E87DE62F7550D7E5933B69B2EDE6279FAB62,6928799,terra1yh0etq9ku4hasapvxfhvphwzj0u20tumzwj8p0,3966422251,0
144B168FC04EEC790FB65E40300760E844CE359C50BDAB9BF3BBEDEAC25C2F58,6928418,terra1d5ftamat6cx9t8d8lx099l9c6nl6slkvx8m6y4,385286543,0
5F4ADEA8880E7E729AA8895683C95C40FF5154BD230E9ED0528A6FBB05D9FA14,6927878,terra1323szyg2ve0d7ttw0c6scvfjzhxyjd0gm4h2za,29469772263,0
E6A5A93DEA13F6EB0C8496813F86679B7B192EDAED18DCD012797E7612A135EB,6927676,terra1lc25lvhntep32mdukzgaqsclz7y3pa5kg0cxlm,319714398,0
6DD5803CC8B85C4BB71CAA55F08BF410342B395FC09D0B81BFCA2086E5CBD06D,6927519,terra1rzmy0x6aclqx7u2y5q2j6nf3m76jp722rkzdaa,15738197,0
9AC2C3133AB9AB2971B671A185B09C019BFEF76FAF98E3BBEF356B3B154D05E1,6927361,terra1630a075nncsgu683vyqx9y0ujjfgfs7zt9k64k,0,8008609347
202A537C409548238109598A80088B6294CA0A7878809D83B0C35FD2DB5CE030,6927360,terra1sa8yp6gpvdk7s0hz64gu5a8typmrajhp6mrzfg,0,12791400109
E30BB1897DDDBD891702DC37A29DA8996A01CA2B45A10E69665A54AD922CE828,6927281,terra1cjpfejqnm2p3h2hey7jre850zd6r2ehh7vxy5f,151600044,0
C9FAC9682BB81B7DB17F36920A0D7FEDF450BDC51AFFF62A92C7CAA174E91808,6927186,terra1xz2nuklk9dy3krheztf6hlcc6vea5us3m4n0me,0,28669185
524F4FBA30C64DEFDA4F3C338CBDA4497300F94DA923B5D8070803438493AAC9,6927138,terra1epecrlw7f8xsz7rljql7de6wln57l994a86mv3,0,169153778
B358632EB6D3E0D953FB2D2F90B53D5547579153D487A424A04F4821061A457C,6926728,terra1flfnuryp2ptw6zewuf82rcm0jsv07znywtx058,101992083,0
1E3A4CC81BF22C1DEE95280DEAD214A192F5D9E7C7E45950C7A7DEEAB0335342,6926533,terra12qhyxhtzerc4a9hmaxnx9yashztxex0zqeth0y,1904026192,0
8EC66FB35B2FF7A551B1FC6BE2FEAC7FE9DBCE7B25B4502965BECF48B83A8929,6926278,terra16hxrlkhuxme2xmpnfclsh9efpflupun43d8utc,0,480625281
608B3FCFE535C47F75659440CB78236729333A9740E65E026C1A6067C7A65816,6925891,terra1dj23y03qxa3vjhp6v0tqndpxqrr78y0klhhnrw,83326524,0
57059EAFBB8668C300B8E0167CE15B1F08D8807AA634846BCF730C04A0092A8A,6925539,terra10ccnc2qul7l58a9gcf58alc5jzqy8ck9gn9k7p,0,93483306
97C7EDFD1847C59F1AE3CD321491E839127367ED36E7AA164F4312BB7FA158AE,6925409,terra1x7ls3lu020m85l2c7w3tlexxkgwycyy7qeevzm,0,18474872
E55A30F2A677E8676FB4157A7B4B9F03F251B95E779B492E31F3F95E8A3704ED,6925117,terra1ljcwncv8qg3huutzj9j4r38uhkd08ztpcp0dpz,1252829176,0
083314EAB041ABB0D0D370465BDF5F152277B253FD2E647FED635CF82A5107CE,6924863,terra1q7uqx43v3562w66ugdr9nvm2252ftvdd39adf8,145421891,0
B35F310EC4DCC7CC1C665C8AB0B98F3200198F9587995747AF0C6FCF447252E7,6924843,terra14sktadnm769rz4txh6ryvty4eklaec9jmc4rxm,45000420,0
89D4EAA9E24DCAC8B52E08C507B7BF874B234E8499DCA3C78B3EA6BC25E73678,6924761,terra1l4d7mr657jr2ccm96yzq9fumcx3sxfeqqajgc2,100010708,0
F3825C9466E2908B75653825DE94D48F4533DCBC9FAE018B6F1C165A4DFFDC1A,6924617,terra19zazttml639ugcvkw3gnmng3vgvfygu84x24hn,21669034,0
416360F66BCF825C3092ED7F58BC0E764DD2D476AFFF45CF94FB5DED8471A502,6924453,terra15lfz9quxczuqnd27yxzfrex2l9s4gn84f7lzc5,0,15283229
614041F339E0FE00A75483529951832BB88E9D6DD1A62ABACFF9657BB1E0C0F9,6924416,terra1w2z7hfdmln4apyhv2408hkzmn9sygr2kygrzcx,0,4346196
21213CB563A0DFB666CDE7708D694144095E6FCD10B02841EA140B595B14F9F4,6924277,terra1mu6gx7ct654a37zyeyf4ks5lwl0czl4k9jzc5k,0,87704963
7883A3A1D1DD1BF9BBEE35ADF197F31642F073FA9D0A86FD93B567A7143ADB36,6924253,terra17u4ss6qcnahpvvp92tkyd56kt5yfumluduw5r3,245799899,0
C05E77738620EE19C3EA475B42BC3BD1B87D05B94E7150B7F0346910544D34D3,6924138,terra15vqatm65vhvvznypdhsutgwf5ma4chz5dptv9w,3571032702,0
FEBB10E0F845242241A0C16DBC85812B28ACAF833C5DF97E64847719AA8F82FC,6923884,terra19r94tqmfdwyyaa669gtx6zzh4ea8n9krak44rh,99072202,0
1E69EC3A80AAA36AF66FE6598BD33B64599E2B3B925897E165337FA9C87FC633,6923798,terra1uy3v2fz8js902j4azxcvzwpz26svtz0u362r2s,0,14968976
B99E8D54E43AB46A5225272A485D5713CF7A8444CFBCC600D27B0C41CDBFD05D,6923730,terra1jrytj0gxk8hlkm9wh8pdnemy0k9ap47gzqeamz,79279643,0
37A30F1605083869DA3898B9BC7132FFB63EAB16349C4F6B4481AE373BD4AD9B,6923055,terra12k6mtj227njjhywtfdd3pup9r44tx39r7dmf7u,0,102038400
71AFB377EF8C0F11FD1C68191A6B1E535353F6DE74960F2EC68ECF72AFB69B93,6923009,terra14ktee50hnxcgjpmltlpnjctw3jue73y4fqryu8,18473360,0
B5913C77FADF93A997F72B3CEFE7315833DEA54D9C59778E254E087BDD5A2DC6,6922693,terra10u9g7wmqvw8a3cnueduy59j75kuyat52dap7p5,7858586659,0
D246F175A2EAE005BAE0A04F6DF0297A924C24C808E8725008D5260EBBE45F59,6922622,terra1cm43q88u2ehp8pcl58nxqempejwggghvtuehx2,0,59440371
EE4ED40F41EC2F40C74CD80E7436FE15687BC3721787016ADA90DBEBAE581DEF,6922299,terra1xmqxzfqpe20ky8syeexnmjmrqf600dgy6kw8ee,1240480358,0
C82A970C786DC2CAE4BD855B2726A821B0CC6F2958F54091A8C0C392EDB41AA8,6922286,terra1q94tdd7q22q6hx67urlm2pqh4uzsrqgqkhp7nr,0,24568443
31633518C7F9DF74F825503FA32D6BDB2525488585B48ACAE2AE9C5F9C0BC4D4,6921927,terra1rmkgy7c72z03rxl60ec3cp5v4lrturfa3sf5n2,958847699,0
228B00E78F447DF09BFF525D95F738F9EBAD5E5C576814A706B5AF05255FC541,6921849,terra1wdaj5xc86ld3er5ktnmf36fj0n77cr0hdmm74c,0,30660014
7F8B0714C7DDE18A6685AFD5DAB2A0A69BC3379CE701EAE1715D9240D60D4639,6921799,terra1s24p6u43vtr7gnrvuzrv0w29aapygx7v6lwelc,0,39493825
2086EAA6FB7D614D9BDF705A9F5219EB774D4EFABF21A74C8EC6B943DF907B57,6921629,terra1v8t33u95s0yflqxuer7kl7ujeuactn43ew0pn3,0,37270510
17E1A1E42EB61964F6F55A3B32847CA28E40A9988865AEA84CCE2DF542185013,6921623,terra1wuupaf5qcvddax8xpkf0pskn0p36ht0z4xekxh,0,831278975
A02E466B437CB13916301C80AB18B0C88971C838AADC7CF9AD3860A128577CC0,6921564,terra127cz9hnjs9dxjg2txceyt5fk5kwh7tvd06cw7m,20131403743,0
F42C410B36CAAEBB86AD98F7B2CD517D60D95814DB99368140C6492CFD344A41,6921279,terra1zd0znyyuzlspa8kcx3vrw7hqvmgutphhuvx7mk,149183825,0
49B14265AE7B18F008AB85905B0BF09C2DE0E88E7D2C9A0BAD6C007BA042FA9B,6921095,terra1glfq4kx93g7qeq7uchsercv8a0v9az0hgvw88r,0,7592563
0DC4873C18E6AA22F38CF62C0C86C4FBBA716C0D732E87C9B47E598019983218,6920830,terra17mkjrh7vykc3j95r7yhfz2khpd6986hwya2xa7,1685675441,0
5126783B3BF7855752959A6E54548CC2791C2D8D28CAFBB39E8634F0E381C6FF,6920814,terra1xv7v32qzy6ll9a35w3jdmdq6p0kwfdthg8v287,1315541985,0
33DCA95F2261CFD25E005017832A129CBE0B5C1B793ADE7BA6960D95E411F1BA,6920509,terra12fdm42g33welzj9x5jalrkx6zv9wdl8x9h8zz9,88150235,0
35F03BDEC940AD6403734D49AF7DE831A59684150BCDFB56399F43C8EF56ED03,6919553,terra1kwzrpd8aknydemmyrynmy2aaz4mpz62z53550v,258000316,0
92870F0542A0919FA41C087FD58E4959673046149D36BA4152AA94BD4924FC11,6919280,terra1yhahp3qxcsuv75wcde32drgyfs8e6df5lczjc2,0,1419725020
B6766F0A1C5B9D40CE57556B0B93FB7762B45A183F317B879F19328D77DB430F,6919113,terra1skh0ff0aqcc6azc0f8v0ncr7s94yjkc25gddd6,0,601174893
3EFD2D5CBC58E67A204D38C076D98CEED419F4D6CF7AE7C1EAC4408E84B42A2F,6918664,terra188gnahjpm0awkvlyqyfxf6pcnafv6y5v9x6d0h,0,74002967
F4D2C8CFCD625366B448391A40E2CDDC5AF8B705F0602B7B0A877E997108E3EF,6918351,terra1fnlnyv2c2xx9dfu0ty59pyykpk9s4vqzsp3q0t,554298914,0
76FB0FFA845B590F34BA1B23AEC547E2F815FA30AE55DB3F678B8DC33043FF2D,6918066,terra1f9d4yucecqthg8m6r53ptdp8vp6ex7hkadfh3n,2458662776,0
C0A4082B868511C551A95408924155E6C06B87369DBA7935406BFC1D2A100704,6917921,terra1glyctstef76m7p5hhj9tc0yqeum2tmagmzvv8c,2601641657,0
A24D85A9259E7F35EEC730BFC6A4BF6F25B816CB68B95EFBE668EB0A20A755FD,6917722,terra1t3jq886u5l6cc7rzx3t3mfcalsce7qrv5f2ve5,29858815,0
612BF831492D3E4EBBEC8216C1FED5EF1809B9D77E2D0FABF885B76D111D6AF6,6917612,terra1hdxf78xqw8tfnr5rgudlsyeju3t0g93th5efp0,184734766,0
A1027BEEEF056F8EE2C41B8728284038E1B82664B56A4C01B97DEB4EAC84D644,6917260,terra1cumh0tr4hz36zxwt8amvrtu3nmn5szf8t7l5d9,18473221,0
77396519E4111F4BAC5B169FBC162E2B674B2E53FB9337F11298F88FF1DC9D0D,6917008,terra1hz0x63958370kw3fvvxv96xyc3542ze8r3gz96,30356177,0
36C3AF0A6E6B20E1E38DCCB4B4AE37129E296ADF6ECDB107C87BD52BCA0D41CA,6916955,terra1lnftyq2ezen2dwjz8s3fw9vncx3qgje8szdwgc,0,9923840
4E43D695F4BB693DA3282EF640C8C73C0A63F699DBD6DD9D3477AF6FBEA15F0F,6916542,terra16dfwz7v28jauvyndrd8ml0706ej5a66k3ykapc,0,3694860853
A51094ADF197E9C968B1681CA840057EDCDAD0C7D445A8963A90766BBBC72B1D,6915693,terra1xjc7l0w84cg4kv7ce37vxgjmyhtz4wz2xh3svw,89513706,0
052AE468F336B7325974A97CDAB5CE08F6C5AA90B7C87F7D7C31F2D4400A1A31,6915610,terra15jr68t2eh35nttqqa08gttwqe5x72demsg6uzj,16670584,0
A1918AD07A6A72F2D2FB4FC6CA5F8DEAA5DF6CD126A16A6DE59C3A498B9031A9,6915453,terra1j2dv35a8lv7g4h4qtkcnwlluyyfumqklkkjshg,391815471,0
8C041CB847F170D436A022652F12A3BE1390B370A9D687AECF88DA538813DDB3,6914811,terra1lq69npvnc8cn5k846ydr7jn32r8p9z292rxfyx,0,101333497
B905DCA93D8D2347E7526BEDD829364AA266D24BC4DDDDCDCF72B7DCD3BE9EE9,6914016,terra100r8d79cnhhvwksunmt75nnqws7c6drkzwnv63,0,72451055
B176A4816C78D76F00F4A178A43160FCBD6E20444A3C0A81F0DA76D46FEDF168,6913730,terra1fsspgfhergcan0y3y9zf868098xk499yu4ag50,24569114,0
D93BF2A74672F18D357B08F05FC69142F1083C6762FDFE97A134AE1A337A6169,6913383,terra1s98merv69vfzvxgmmgwtl95v2nyhhnnyt97k94,0,26582595
AF7BC26CD8FB53D440D67E9AF1C9CEDD97BD1886D3D194AAFB2DE70594D8988A,6913084,terra1yzd9tdqyev0a90t28868e5a29n6470q4gawu7r,0,10000585
6B4B0754C56FA3B704B15911579AEB56B378D49E6281FE8E1D4D26F4594D2B58,6912900,terra1agn0xnjgu3hvf84sz9nw0h7w4sga66euwz07hu,0,50804272
5A1252C15599846FF05A3B8EA69AA511795C87707F7B628A7E432C96FB0E9E5A,6912680,terra1xjwm6zujwgxcu2pn9tdtf8xk99zntxjz330yqf,599986178,0
2BD152894D986A8D975BBFEA86B6A5A767BEC287DAC9FB072B0A250CAA188F20,6912607,terra1096ure356xnw4xm6ujhf4de4l5j3stlpyq8h9u,184367017,0
7CD8CC5E70BEF49E33221434742A0D0924ACD52BECC5EEDA1B7635800307E0B7,6911587,terra1jv78awhjdlgg6zmhtw9qppa32htfhgc67mnr3g,2028602158,0
EF16D14B08C6FEB502B1FFAE945CB7EF11B47F6A66DAF91FC336C5DC826601CB,6911497,terra1eq4rjz8wrk43ugayp9n703myddfyc58unt40ny,0,62894020
46D2A243E9759A87E9941D06822066B17CB8DB4DBC24CA665D0587EB18E2B0C0,6911390,terra1w275svz05ssphjhj0ejkw3kmryvfarkvq0kdd5,108474922,0
DFFC1E89E00C3339894DF70D69AE4A8A98C988648510EBA897E45A415DBEE05F,6911229,terra1kfcv3pn0783j8pp2qqz4xm3ch4wxq049g5juaq,525085095,0
5F0933520005B44655975C650319E94234651AC90A29B8B61BFE8F77BC40F92C,6911219,terra179ya67z360qjjxxgfmsp3cdtvhtw3ts9e9galm,52236512,0
B48949E4194142D86D81593BCC7E437F4288BEC6E8BBEEA2471242B3FCCF7E45,6911009,terra1da0lyjwlfp4655ky7zwu6r6783p8x3sdex0kdp,25000233,0
FABC7BF6C57CDB0576EADC5B72590AE8B74B5C8F5DA9AC039F4154F760698C72,6910923,terra1qth64p6zqkezu2p8xhj02lrdukar6et20x305z,0,146623900
AF1ABC9C8EC31EBCFB72491E08C2D5405A1F594F3D4CB8EB985FDE3D48FE00D6,6910914,terra1q9njllxw0c90tj0sw6fp9885y8cf5u26dvx4wq,0,18474303
FC4E4BFE08737993C4556955E8B940F064FF37C64C587F019DC40D511C2EC266,6910529,terra1fqj8l7gf6h86jyjqn8m67k9g7220sj3umr0k4k,52279571,0
28213CED2B6FC02E1EE887C05BCA843834CA79F7393DE6B3212263179E9400C9,6910440,terra1t7mgjxtny4zjppsqmr2yg5099mfqt6wtr8fasl,0,279087871
FC796C7DDA7B105F94276AD36C9D1227FF79BA69E081B12CAFAA8BE6B7E6EA78,6910106,terra1my4ashquytnfavppgsmgd58txkeu2hrzdrcdvc,0,510477403
046DD198E18B81B8B235DB16EB1C674DDDEF4EAAA7B1B2F1A2C51F20F9A1DD22,6910074,terra10z0kunadad5n2exwr4zxstahxm37g63sd5theq,0,444149170
CE47EF6390347A5F0B4A4D65BBCF18D5CC2338151A504E3AC1A63F518B91C019,6909606,terra1nu3kf6rvqplrlp3uv9t7uqqulwaxdjmvu5qw55,1260266676,0
C1ECCEF03700CAE229F3F29F3B8D22795A6C01A9ECD65811934E276B07FA72B8,6909540,terra1t6arv7k6jq8mvxutwesfxmfmk5k9wyyq6wc46r,0,200010767
07D6BBD6186169C855777F47CCF01C50668921F932B7678AED574F491517F5F7,6909392,terra133wc6xu90tezp0332l8e8920h0x2ez7syzhcpm,18473287,0
25A7052D2D0FBC63B10227C8E40E4D923868FAD47C5E4D7E1BCBBF5BAEF3D506,6909384,terra1rhxd2cq00g8kzu9n8xm8nagfcqssm56mjfdseg,406371181,0
092182D0771DD9C3ECAA70C0C23F804D9D2549EA41CB0297BBCA77EEA499E99F,6909292,terra1y7n55g0wtg4z7g6knedgpwjp0zrsxygxax5er2,12148942,0
5550D6A835C451D18E4C1B4F44E751DBC3EFF2CC7437724ECC85941D0CCDB6A6,6909152,terra1a24cpyw693lskl5qlf3lhywd6m8p92mls7647a,0,3000161
B2F590F84E003971B9E0C069D0DF5485E3D24755DF2A1B3ADD9499B678B54EC1,6908980,terra1tudg56nksaqz9fyu85h4yldccrue2x3wr3mwuq,25922613,0
C9E8C03315EFB1CB8042D8F19415BB581B41CD9F12A8D64278CDA1B8AFD1A6A2,6908839,terra1uw2a54u9cpwnu0yv0s6t9u4z9kae90nx3vehl7,0,15000735
D683D5AE6D886F1382A8CC8AFF55D6501E520D6B7256D33BC284F03CFD30441C,6908536,terra1gmc3f8udt2g5zkzwmhx9tj9cstlg34kgmg0crs,18000022,0
6736846F19DA3664DE1CFE01AE290E784623F873E50846926439624377D0D81A,6908321,terra1wr2wllpynr2axy0cdxdejcrq9s3qqanx3lct8a,18473275,0
E5B10A2829A5CD8A6B4ADF38E6AF5C16136C92AD4EE11834548C5086A7C07290,6908277,terra1r9tsj2lj28glx03r7539sm2r8766pqfsz2r7v9,162870230,0
B0AF76AB37EC649C4D1190F86F6BF4372458E235E5436AD3CCEFE9C036F23DEA,6908222,terra1l5zdya4vmklzfa4jzrzlpve533w83utuun4enf,167001929,0
100C845C302A62D68FE3C545A177C049023B7F26336EED1376BC2383E36AC484,6907976,terra1rytpr77u3g077ueu6w7ze37g52ah9u8f80uv30,3847744728,0
FAB0729B230B4EDC1D8AC1179530535D93F0A5F394AF95A0F6D3E593BEE36232,6907942,terra1482ztzlc5xgvq2x2nla624ss63r89f6calv0de,939671000,0
45992DE9858CA2E03B56498E5C9C9AA1CEB692AE00E18D8A436533E59EA6957D,6907882,terra1xcr782qn6h6rjr8vseqxgez3l68gnwk92rg2r9,6533225,0
36BF33E92CA654D98F2F1AA4BB7BEFFB16E387CE4C16419420DE7CF5AEC9C4A2,6907791,terra1qnfx557t60frngxxqcmny2hc4ze43ghv9fd3cx,0,142747905
55E66BE59DA0A6663050DB3937290CE8972A6A82C18ECA80EB2821A1D0BD79A9,6907633,terra1xs25whnhe9a7fhmtks0xj08adxhske7q69nw5y,32494667,0
3E01045B514BF71B9D12911095E9353162CFBA248EAB3E895532B931D81517F0,6907301,terra1t3245xdmq7q8qgujt7hq0c0nnndfshz95dc2j0,1786276391,0
8149BD6BF419ADD321D294FCB4C6704C8823CE91CE3B9CE3296FA32E555073E0,6907268,terra19lczqnlk3enflqaelqu9uv8wwlxtzlkygtnacc,218712407,0
EB60B6F50D0B327C9835FD60138A330894AD6EE9953836206F33C9F75F0B6166,6907036,terra1lvcw0kj2qwqf7y2nrwu8h7pz7vyzn609qlugtv,0,153061174
0B64F4F9C6FB69045212C4FB9B51D0660607A5B0145C35B4855ADFEFCBA2650E,6906978,terra18hfunw8u9s5d83ndfc85lp5g47gqzkgguvm8du,2239388657,0
339B56F06BCA9A1410B45A8E005D8FEF72C4C02B57E6A5CFDCE12A536639EA69,6906902,terra1lqy58dhy8y36flyg3z6w2kc27q7pyxn0wkat83,0,18474044
761261CC4135081FB076E1196BA972BA1C327073C3AB3AE4D8616002D4A0E660,6906391,terra1h0x8advgm8epygjkaf9z2mkwgj0y9dru3htlrm,298364863,0
B241336698FFB35CE8CA4410E245ABC87492ABF9A06BE9910D421B075B7351CF,6906276,terra1wn59sjrwzulkq0m6tzkz6k52knm5hhxwm4ngyu,0,861138856
DC06F93B399D79AD97317F8FA5E6ED32DA99DEA3CD2F53C99B570B4672408886,6906224,terra1f0hwr8ah6re6vpf9ry658l8d27e86jluxf6fmm,77899138,0
9CA229685DFF33D1A29F1A09A976C20ECFDE5A03BDB06F951C87EA123D348711,6906071,terra1ehv88d3lsdrhldcampg3g55gv9gr4ms40dd20c,0,18473221
EEC57BA63508BC850F12B76DBEE033C666CA4D2F19817FE7E538EB70AB4641A7,6905629,terra147rpaqlajlla9vywry2vfze0f3vgezjn7nnvtk,1387150000,0
CDE7758553F9EF90DE3C74488D596B2636D6EA1FEC958C79C8179D56EE523CDA,6905613,terra1w5gpp6u7fhs07r90pvc8atm9zmv3k0m6wa53ak,0,500075958
53C5C58C66F0A9BCE6BA3F554E2727E54330BCDD8D44A6E24D550341643EC67A,6905193,terra1pvl57vdmke62555407pcsc8u0huf20xhjt3x0l,0,108508105
D1476F8CF7E5A2901EB0B901877A4D8EF247CD5E51CCCABA4793F8FEF608AA0B,6904270,terra1csvk5xx7ftuldx50aj45qqyc6yw5mtrjxptftd,0,71655931871
59D8345A260BD89C571B0CDAA252F9F58637303E65E2A82E19A4602B15A67AB4,6903395,terra1dlas09cns58q7efld0xjru0zq0zl60juf7reta,0,553026626
AD82DB35238FE113F5EA6259C946206C355A5C36893DA16303FA34654158CC33,6903276,terra147h82ad7s9gfzzkpm2j6ulfn5aqntr5nyqlhd8,1498309390,0
412EC8BC12264C43CC22AE2F48064F4E96BBC9EF7987AB4866293090B00245C2,6902938,terra1t8jrvwrxnmd3rfzpeg8u7c40ktlsfxu7ghkpn9,0,8345825392
92DE5D963F6241DAA6EF6737ECD1B20F868F46E01B23E2C0C6D52D03F6D75D7D,6902866,terra1c59nz6zrw0898g9h9sv9rmugp47sgy2vses4hn,692116117,0
34AAEFAA042F6D2B65F198A582F27229BF3548E3C82C1E0316251D0BDDC3C9A1,6902788,terra1ruhkhrryte6y36pz62y9jjw8eh775cja05qd3m,0,1086862
4157522B50899BA0ADC0107097572B17BE4BA36508B1E0B0E6B200F6459111E1,6902709,terra1h57xwqvws096q23map3s8dgne8dawj48c6hhzu,0,47598835
57ED339CBA9F5F6F60029ACDD543817E074D26111C156454549AFDA22A56C48F,6902493,terra16wupazfstmffryyk39qzdk3r3cdy22rsv0ta8f,0,5295912020
7AFDDD861429CF877A5AA969550A65EEE04434ACCEA77445D0B54923923F7FC1,6902067,terra1zjygw03wlsaejl8qyue850gzmu3ea56lfj7m2c,175798389,0
7AB433E435AB43EFEF9B8BFD34DB7E2716981027448B7CD3D2B5353EA659F227,6901744,terra1x8cv76jmv539522g4aeevcsvcenpvgpw2zdvr0,0,107987231
DEF280AC1F77E43550333368501C4647114ADA15CB298EAF11F9CFB9B74C7388,6901523,terra12lkhcst02q9u6f7jruvtajefv0vpvu594ztdyj,170746617,0
A1A3BF68A918081CC9CE953C1B988664B0657DF05FAB92EBBF5B9739A2C01FFB,6901263,terra1ce7m08fh3rwydz09fefnhfxu0lhsefd9tfv6rm,0,738960041
849FB9FBAB331B9FF3091390ED6CB177CB40B1D3EC223C2A7B244763682DBA20,6900725,terra1pan5735dchdexm2vhhjhl5p0gm070yn0c7lfsa,0,1473207840
F739C44F3A6FEB09D5E7E0026063A06052E8C68EABF282FEF1CD2487F97CF0F5,6900448,terra1ghl6atx3u80ruj0wqdlrautkj0mt468jle5w23,66869929,0
304084431A4876D2932598C9DC9720D7E2BAFBDD7318EA56EF5BD860639CDD3B,6900326,terra1frxagv3nv52g2fc0yxwc8ndxn6w9qymyx6fptf,206933108,0
884A41942B3C87D231F00DDA6FFD8D278230D680E72E86A67F6746788DA56521,6900308,terra15a3hhwjq6y46d8rq2wpvhrhgd3c8a0epxrwr07,409338444,0
5607281AB8147C34EB6A173D2AAE4C81AEAD4D34DED7A16C71B34F384E5306BD,6900270,terra16l359d5c3pvdy5garupqn5r79avpt0gncq7tct,0,184734756
173CEF657ECF5A8A80B0BC5EB85C586D6447D8EAD11DD85DA9972A4E8AE59919,6900119,terra1hxn8cmmjap2vww7yr83hw2k05dc5z9rs4pty9f,8898172,0
1B58E6A628C39202A8F257187BDEB8969758874EE8496097EFDEF0851CC12462,6899924,terra1wtp886us4jkxctl6w3kysxc84fpje4uj3yd2aa,0,1351688029
C4F6560D62E244CC882959ED7808D924C97ED31688E2884C298E4A1327AAAED5,6899662,terra1rvt30qan7ytzdjx220d0tt34mxf79vvkm0vrm8,0,9283565
4C90F2EC8FB0C9FF1EE45247AC42C2C32714BA32EA9062A720C32F62DDB7A22D,6899634,terra1enkh0d4wadk5e2enp9rgjntnh8pj5gnazlgfug,21228257,0
0A73C643385677224EC30B0657569C3B58CE566080951D34BEA0FE92C5DDC769,6899561,terra1lyn8pq6q6ffhmag8rspskm3528d93s7gwxtljp,0,1665442281
D1AD2A88F82D310EB6DA04A75EB38E21A67AFB5DFC3BD05EC9EB0ABFC095F4EA,6899295,terra136v9452hxed9pphv4vvte8749al5pc3xm5k8p0,18473394,0
543F1B23B20E4344B866F5BFAC542F7AA2048C010D9F36D49110F6D000EB6FEF,6898784,terra18es4drda7uuh0822rtyc4kfxq4xndrt0dcd8kx,0,500021071
F45B8DF0AB00DB39B64D07633FFDE45E18C4AFD783B95C7AEC54BA1032D36464,6898542,terra185x8y5c3gx0uyvmrqhtkqd5y2qcskcfj3t6tzd,0,18474000
858A83E08C6383E0CB67A155E9168401ACF623566EA23959738B0F488D7F4D44,6898321,terra1ysgd4jqq7rqq35rsw92xsrv9d2vdxhtjyevdwy,264999999,0
8D120DF97116D7CB7AC60495953171888530DC0E35C44D247F698FE417FEFDAF,6898320,terra18kpam89950x0rvqv06tg5r2gzp3f3lj9j3uvg9,405815139,0
DC08F41E8E732DDC2DA51EDF28D63BFE68494691A858C5A8B25921460617C004,6898267,terra1mg49vkhrhrmtfd5lew0wzdwpv299lhru3p9jm2,0,2988322249
1522547B6D66117F92E478EB35506085CDA8FE5F79ECABEF3BFDB8C9D62F635B,6898259,terra1mg49vkhrhrmtfd5lew0wzdwpv299lhru3p9jm2,5800670609,0
8337F0D5F06BF478B9E998265BC7FE7BDFBBB3A8634A8628C81E8029440FA804,6898161,terra1vrn37p34r24ceq8ueqzyjy4shxd5923djyplq5,0,34017570
598AFBA57E60A83A48EDF82C6B6B6F91AC446BD949519B70BD7FB2347591181D,6898120,terra14577a7zp04hyyedhh8hk3rv3g27trt5s99nwj7,0,18474000
3605C4E65F5B3DE3DFB0904B4E107B3A1B041712ADFDC56B7A417713598CD5D2,6898088,terra1splzf3yqd65th5qz4r54xdly2dzsew3qn99m7p,447116386,0
DEDD02A00192A399FE1AB0C000C2348282F4F06A73A41076EC2C43400FFDBC7D,6897937,terra1aqnuqj480tqwcwfppkw9eex95a0mw9ygu888cp,6859531,0
FB64B15AA1E73BB424B3598C18F79B0931D9E82241A37E6BFB1E3140CA180ABB,6897682,terra1ylr2hqknl9aqmscmz9grjrjk7kneh365q5jjsa,21183856,0
F7DF9BE1130B46BBCCD8820184951DD090287E52E5A4686A9594BD26EA31AA4F,6897647,terra1u53stt866ktra44d9dp48u3sjsxr22a536s8f0,55419782,0
66516A0EA01717055820089DC1B28BD3773CD1B29E1AB91E1E23419F22E56D80,6897450,terra1ekhxma53ky94zqupumqydxgznmk970deknmln0,0,336039332
8B94977601E000EEBAF497BDDA9A8F53E68DB4214EAD96B4D354C2AC781DC133,6897037,terra18fy5f6ewfu86q7py36awfwv33edmjpth49agnh,9999997,0
FF80BE994A22E75F5AEA203708BD4F8666C4FEF1071DFA04034A3E147A6AD38F,6896909,terra1kaz7l05mu7l4h683re5gat8kgnkx046tetrvfc,760340982,0
6443E3785F246EC1966FF5104EE33548C0DBA672E74686F6DFBBB5928E60283D,6896878,terra18ed49e5fdyud5my2d5kx4z5rgwpaetntu5nmjd,503535691,0
BCDC0B799D31DC056208944DD13BE09B9A2749C38588392808CFB3F1B991A8BF,6896772,terra1kvmucadawgnzkhe5z3vnt5dp20p94cgqe9eya9,21732141,0
E6AF8E7BFC27952FE5D0FFC2ADBFEE0DB03ABBBB775F7ABDF7C0E224BD6B90BE,6896642,terra12m745r9l5xxv2pdyy267p8yh6u3qe5rp0tjqy8,298786823,0
3090CE8AB301DFB0111777FDE04D572760B5E440EAC38557F0434C604D733517,6896440,terra1n7gntmulkv3ejwxscwdmjjdfj0q4yswjltj2j9,0,6617583507
4BDD45D6BD7687D9E89C2BBE0AA687043574D2828E82DAFEF8D34FC11DC46466,6896322,terra1n7gntmulkv3ejwxscwdmjjdfj0q4yswjltj2j9,2205785275,0
